x1,x2,Value,Energy,Timestamp
-2.7648421055348398,-1.8151057260679098,175.39108033880908,-4.57994783160275,50.0
2.7899172894108704,0.0067359599358129095,7.53147972472262,2.7966532493466834,45.0
-0.43699723169519705,-1.8024903993611083,91.33555420842568,-2.2394876310563054,44.0
2.686915080583989,1.6515385848579294,2.3829637840822375,4.338453665441919,43.0
0.22287546485293636,-1.7128314416952746,73.6009323569611,-1.4899559768423383,42.0
-4.13395996285282,-1.8024903993611083,279.96549183500383,-5.936450362213928,40.0
2.7770413532800204,0.009892348329903277,7.616206921381161,2.786933701609924,39.0
0.34845124826141655,-1.5036092591812915,67.53233725314864,-1.155158010919875,38.0
2.773936240101041,0.020684114343939543,7.5854876649853065,2.79462035444498,37.0
2.686696477168213,1.6704288990365672,2.346669327395162,4.35712537620478,36.0
-1.7128314416952746,0.1426713577640866,88.96508821573701,-1.570160083931188,35.0
1.7869452984062204,0.1542044388416439,19.598028950298804,1.9411497372478643,34.0
2.5050648960081063,0.25286977981871966,8.88771289831525,2.757934675826826,33.0
2.7319518381862133,0.27765452124026613,6.6608429177562885,3.0096063594264795,32.0
0.1364685307148319,0.3286735899458459,49.286621958381836,0.4651421206606778,31.0
2.705819033260795,1.7260775054682562,2.1293752676471183,4.431896538729051,30.0
2.4358423725499274,0.24428528271479194,9.689971332678759,2.6801276552647195,29.0
2.410401158029491,0.23754389889094685,10.017375949631262,2.647945056920438,28.0
2.699524519994471,1.338602196411305,3.027616271654934,4.038126716405776,27.0
-3.7381333350782544,-1.6233164574479035,238.53669975057323,-5.361449792526158,25.0
2.819683405719372,0.35427793820975684,5.66601073937148,3.1739613439291285,24.0
2.694558058669153,0.2572927917340888,7.063827830902017,2.9518508504032415,22.0
2.7950332357205676,0.06941554113083083,7.175674657858057,2.8644487768513986,19.0
2.736590992689311,0.2687257915931837,6.665774627761871,3.0053167842824946,18.0
2.7382602597347114,0.27257415666392737,6.634545976687211,3.0108344163986387,15.0
-3.428486535311504,0.00937023760200664,168.9006976001149,-3.4191162977094973,13.0
2.1913064017190567,0.3663102360216307,12.070031710475007,2.5576166377406873,11.0
2.8046274631209225,0.34521375428737366,5.809795536909438,3.149841217408296,10.0
-0.8605959572762276,-2.310830135304214,111.83430124124352,-3.171426092580442,8.0
2.3235561867398444,0.0,12.431871712008359,2.3235561867398444,6.0
0.0,0.0,55.602112642270264,0.0,4.0
2.7801236484623395,0.0,7.642705443814301,2.7801236484623395,3.0
2.7002554634525486,0.5720135943904934,5.612499558577101,3.272269057843042,2.0
2.7083856410627423,1.00451414280908,3.9501758963618636,3.7128997838718223,1.0
0.0,0.0,55.602112642270264,0.0,0.0
