Energy,Timestamp,Value,x2,x1
-4.57994783160275,50.0,175.39108033880908,-1.8151057260679098,-2.7648421055348398
3.5764062100211627,49.0,9.576134488855924,1.6294906046624813,1.9469156053586816
2.4212765605944764,48.0,13.955039894944527,0.3622805269011205,2.0589960336933557
2.317260819640876,47.0,24.361785494688228,1.2021451849529041,1.1151156346879718
3.85785586351559,46.0,6.159636162734108,1.6138059888348635,2.2440498746807265
2.7966532493466834,45.0,7.53147972472262,0.0067359599358129095,2.7899172894108704
-2.2394876310563054,44.0,91.33555420842568,-1.8024903993611083,-0.43699723169519705
4.338453665441919,43.0,2.3829637840822375,1.6515385848579294,2.686915080583989
-1.4899559768423383,42.0,73.6009323569611,-1.7128314416952746,0.22287546485293636
3.6761375167273487,41.0,5.969152053181787,1.3266687382360125,2.349468778491336
-5.936450362213928,40.0,279.96549183500383,-1.8024903993611083,-4.13395996285282
2.786933701609924,39.0,7.616206921381161,0.009892348329903277,2.7770413532800204
-1.155158010919875,38.0,67.53233725314864,-1.5036092591812915,0.34845124826141655
2.79462035444498,37.0,7.5854876649853065,0.020684114343939543,2.773936240101041
4.35712537620478,36.0,2.346669327395162,1.6704288990365672,2.686696477168213
-1.570160083931188,35.0,88.96508821573701,0.1426713577640866,-1.7128314416952746
1.9411497372478643,34.0,19.598028950298804,0.1542044388416439,1.7869452984062204
2.757934675826826,33.0,8.88771289831525,0.25286977981871966,2.5050648960081063
3.0096063594264795,32.0,6.6608429177562885,0.27765452124026613,2.7319518381862133
0.4651421206606778,31.0,49.286621958381836,0.3286735899458459,0.1364685307148319
4.431896538729051,30.0,2.1293752676471183,1.7260775054682562,2.705819033260795
2.6801276552647195,29.0,9.689971332678759,0.24428528271479194,2.4358423725499274
2.647945056920438,28.0,10.017375949631262,0.23754389889094685,2.410401158029491
4.038126716405776,27.0,3.027616271654934,1.338602196411305,2.699524519994471
-2.5307571465799183,26.0,165.23158282445462,1.3330882042872843,-3.8638453508672024
-5.361449792526158,25.0,238.53669975057323,-1.6233164574479035,-3.7381333350782544
3.1739613439291285,24.0,5.66601073937148,0.35427793820975684,2.819683405719372
-0.5794115340965659,23.0,68.8323592655353,0.5017243557311081,-1.081135889827674
2.9518508504032415,22.0,7.063827830902017,0.2572927917340888,2.694558058669153
2.38253143165247,21.0,14.52853828396288,0.3622805269011205,2.0202509047513493
3.024056883559432,20.0,6.849027514354575,0.3622805269011205,2.6617763566583115
2.8644487768513986,19.0,7.175674657858057,0.06941554113083083,2.7950332357205676
3.0053167842824946,18.0,6.665774627761871,0.2687257915931837,2.736590992689311
2.96046614635393,17.0,7.369799032991162,0.35120685356182113,2.609259292792109
-1.93746386924403,16.0,138.01353866864255,1.6314593442982435,-3.5689232135422735
3.0108344163986387,15.0,6.634545976687211,0.27257415666392737,2.7382602597347114
-3.123097171392693,14.0,160.12970352065088,0.27572098911046217,-3.398818160503155
-3.4191162977094973,13.0,168.9006976001149,0.00937023760200664,-3.428486535311504
-3.4212514063809683,12.0,179.77103991061816,0.2556162252435076,-3.676867631624476
2.5576166377406873,11.0,12.070031710475007,0.3663102360216307,2.1913064017190567
3.149841217408296,10.0,5.809795536909438,0.34521375428737366,2.8046274631209225
-3.3142392068535695,9.0,176.51778308648022,0.35366165642512715,-3.6679008632786965
-3.171426092580442,8.0,111.83430124124352,-2.310830135304214,-0.8605959572762276
-1.0127303017118467,7.0,70.77420683812015,-0.7512435822559871,-0.2614867194558596
2.3235561867398444,6.0,12.431871712008359,0.0,2.3235561867398444
2.9358630924971285,5.0,8.158745402563143,0.45851590867248837,2.4773471838246404
0.0,4.0,55.602112642270264,0.0,0.0
2.7801236484623395,3.0,7.642705443814301,0.0,2.7801236484623395
3.272269057843042,2.0,5.612499558577101,0.5720135943904934,2.7002554634525486
3.7128997838718223,1.0,3.9501758963618636,1.00451414280908,2.7083856410627423
12.790538502054046,0.0,4.712774401387781,3.862974401252774,8.927564100801272
15.486323195253998,0.0,110.77690686290833,13.729460223072683,1.756862972181315
5.52441007589466,0.0,21.38297891669902,9.217814953367734,-3.693404877473074
12.269285754212232,0.0,48.236683465955174,6.733599224526451,5.535686529685782
12.182438442276634,0.0,25.670355230431802,4.743784926274418,7.438653516002217
2.4951732742194324,0.0,73.16855577663542,6.681666607936039,-4.186493333716607
12.094579785311211,0.0,51.49802029181568,12.608535223860242,-0.5139554385490301
3.422911071465903,0.0,8.516660046077014,1.2915330716172169,2.131377999848686
7.947565439106616,0.0,7.433226601853461,5.0836736320046665,2.8638918071019495
0.0,0.0,55.602112642270264,0.0,0.0
