x1,x2,f1_value,f2_value,Valid,Timestamp
0.0,0.0,7.0,-1.0,False,1613567686129
17.854219207986382,14.221757454143706,428.17113687108906,-14.12689730432723,False,1613567686129
-12.255511344174346,-1.7593753832688286,212.83375618967347,-117.91375460335911,False,1613567686129
-17.876628740734883,19.912871755516612,754.7770881376259,-518.5863767072319,False,1613567686129
-5.948320234638352,-16.769337577907546,380.92515250999867,-369.28424006938235,False,1613567686129
10.11502703074408,-1.7947002066650874,75.66401295484097,83.22489403156284,False,1613567686129
10.73763974592882,3.2015198886809486,83.19303814989284,91.7920678931016,False,1613567686129
-2.0986151452687594,-13.071625283057998,216.80928421582354,-216.8981744142159,False,1613567686129
-16.512800791117403,4.706202141766731,358.45972744723343,-162.35114143569294,False,1613567686129
5.250487906755996,-15.996435438091686,301.4444892331859,-241.624426440415,False,1613567686129
-9.090819417276222,-18.747517903332202,514.9707386890572,-471.7818380979119,False,1613567686129
-11.29344805573212,-0.25022490198363556,180.2788235159881,-103.20409480712907,True,1613567686129
-4.228261107194854,-10.113280284105281,164.29623509247924,-161.55934863783685,False,1613567686129
5.557370064528197,-2.684192247370902,28.228154291589203,36.443058065165914,False,1613567686129
-1.2842389549928406,7.659028280780852,57.12888315773166,-55.90080823917475,True,1613567686129
-1.3032641968805017,3.312980469522433,18.2614330067848,-17.07925642431673,True,1613567686129
-2.0934353513044854,-15.505810978489933,291.19800903294805,-291.28271421937916,False,1613567686129
-7.144306336330242,-14.684894194152905,331.63424425442093,-310.3146629087437,False,1613567686129
-7.083946908227009,-17.403782008446978,423.2172836459237,-402.4547143884797,False,1613567686129
-10.89977830330551,-0.8417040557175497,171.79615410327807,-101.48987855859606,False,1613567686129
